id,method,lon,lat,depth,target_depth,poc_flux_obs,ccsm_whoi,cesm_ethz,ecco_darwin,fesom_recom_lr,mpiom_hammoc,mri_esm2_0,nor_esm_oc1.2,nowicki_2022,simple_trim,wang_2023
12576,sediment trap,-11.25,1.8,953,1000,15,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12577,sediment trap,-11.25,1.8,953,1000,7.5,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12578,sediment trap,-11.25,1.8,953,1000,6.82,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12579,sediment trap,-11.25,1.8,953,1000,6.8,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12580,sediment trap,-11.25,1.8,953,1000,11.97,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12581,sediment trap,-11.25,1.8,953,1000,9.52,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12582,sediment trap,-11.25,1.8,953,1000,20.49,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12583,sediment trap,-11.25,1.8,953,1000,4.65,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12584,sediment trap,-11.25,1.8,953,1000,2.73,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12585,sediment trap,-11.25,1.78,953,1000,7.67,39.90715941753324,7.203108049474686,2.2074497352932885,12.79114009054288,3.33927666902683,3.766951122543978,11.460787181016567,11.882631966691061,10.780885483229016,2.4400393453940157
12852,sediment trap,59.59,17.21,873,1000,17.5,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12853,sediment trap,59.59,17.21,858,1000,5.79,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12854,sediment trap,59.59,17.21,858,1000,46.25,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12855,sediment trap,59.59,17.21,858,1000,18.33,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12856,sediment trap,59.59,17.21,858,1000,22.56,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12857,sediment trap,59.59,17.22,888,1000,12.28,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12858,sediment trap,59.59,17.22,888,1000,12.53,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12859,sediment trap,59.59,17.22,888,1000,34.47,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12860,sediment trap,59.59,17.22,888,1000,4.95,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12861,sediment trap,59.59,17.22,888,1000,11.26,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12862,sediment trap,59.59,17.22,888,1000,33.88,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12863,sediment trap,59.59,17.22,888,1000,18.48,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12864,sediment trap,59.5938,17.2072,858,1000,8.65,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12865,sediment trap,59.5938,17.2072,858,1000,12.24,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12866,sediment trap,59.5938,17.2072,858,1000,10.22,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12867,sediment trap,59.5938,17.2072,858,1000,9.91,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12868,sediment trap,59.5938,17.2072,858,1000,9.14,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12869,sediment trap,59.5938,17.2072,858,1000,8.02,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12870,sediment trap,59.5938,17.2072,858,1000,8.3,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12871,sediment trap,59.5938,17.2072,858,1000,8.31,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12872,sediment trap,59.5938,17.2072,858,1000,7.66,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12873,sediment trap,59.6122,17.2105,888,1000,8.34,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12874,sediment trap,59.6122,17.2105,888,1000,7.53,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12875,sediment trap,59.6122,17.2105,888,1000,6.01,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12876,sediment trap,59.6122,17.2105,888,1000,4.89,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12877,sediment trap,59.6122,17.2105,888,1000,5.88,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12878,sediment trap,59.6122,17.2105,888,1000,6.86,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12879,sediment trap,59.6122,17.2105,888,1000,6.15,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12880,sediment trap,59.6122,17.2105,888,1000,6.24,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12881,sediment trap,59.6122,17.2105,888,1000,6.67,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12882,sediment trap,59.6122,17.2105,888,1000,9.87,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12883,sediment trap,59.59,17.21,858,1000,5.79,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12884,sediment trap,59.59,17.21,858,1000,46.25,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12885,sediment trap,59.59,17.21,858,1000,28.68,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12886,sediment trap,59.59,17.21,858,1000,14.7,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12887,sediment trap,59.59,17.21,858,1000,11.48,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12888,sediment trap,59.59,17.21,858,1000,12.34,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12889,sediment trap,59.59,17.21,858,1000,8.22,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12890,sediment trap,59.59,17.22,888,1000,49.94,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12891,sediment trap,59.59,17.22,888,1000,33.88,49.772466714127596,27.673130334120792,2.8939636176066568,24.330974833780175,9.156302900505738,3.4421704635803723,26.957484791248948,21.01286746007152,31.24518231869065,2.625099836304743
12892,sediment trap,-11.25,3.1667,984,1000,8.72,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12893,sediment trap,-11.25,3.1667,984,1000,8.33,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12894,sediment trap,-11.25,3.1667,984,1000,10.22,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12895,sediment trap,-11.25,3.1667,984,1000,2.6,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12896,sediment trap,-11.25,3.1667,984,1000,6.4,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12897,sediment trap,-11.25,3.1667,984,1000,11.39,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12898,sediment trap,-11.25,3.1667,984,1000,3.65,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12899,sediment trap,-11.25,3.1667,984,1000,33.97,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12900,sediment trap,-11.25,3.1667,984,1000,2.23,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12901,sediment trap,-11.25,3.1667,984,1000,11.6,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12902,sediment trap,-11.25,3.1667,984,1000,9.6,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12903,sediment trap,-11.25,3.1667,984,1000,13.7,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12904,sediment trap,-11.25,3.1667,984,1000,13.9,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12905,sediment trap,-11.25,3.1667,984,1000,13.4,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12906,sediment trap,-11.25,3.1667,984,1000,5.8,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12907,sediment trap,-11.25,3.1667,984,1000,7.2,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12908,sediment trap,-11.25,3.167,984,1000,6.4,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12909,sediment trap,-11.25,3.167,984,1000,2.5,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12910,sediment trap,-11.25,3.167,984,1000,16.63,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12911,sediment trap,-11.25,3.167,984,1000,3.69,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12912,sediment trap,-11.25,3.167,984,1000,14.14,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
12913,sediment trap,-11.25,3.1667,984,1000,6.383561643835616,32.71855619224219,5.536441103031567,1.1047450184412109,12.909126395687696,3.9900517635214037,2.299044172165947,8.93741418745343,8.794748231494014,9.686953691962493,1.8304118753040899
13262,sediment trap,57.8475,17.6893,808,1000,10.5,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13263,sediment trap,57.8475,17.6893,808,1000,9.36,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13264,sediment trap,57.8475,17.6893,808,1000,7.8,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13265,sediment trap,57.8475,17.6893,808,1000,9.73,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13266,sediment trap,57.8475,17.6893,808,1000,10.4,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13267,sediment trap,57.8475,17.6893,808,1000,9.91,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13268,sediment trap,57.8475,17.6893,808,1000,9.9,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13269,sediment trap,57.8475,17.6893,808,1000,10.42,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13270,sediment trap,57.8475,17.6893,808,1000,8.85,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13271,sediment trap,57.8475,17.6893,808,1000,9.82,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13272,sediment trap,57.8475,17.6893,808,1000,9.8,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13273,sediment trap,57.85,17.69,808,1000,9.36,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13274,sediment trap,57.85,17.69,808,1000,2.54,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13275,sediment trap,57.85,17.69,808,1000,7.18,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13276,sediment trap,57.85,17.69,808,1000,16.9,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13277,sediment trap,57.85,17.69,808,1000,1.99,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13278,sediment trap,57.85,17.69,809,1000,3.6,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13279,sediment trap,57.85,17.69,809,1000,18.84,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13280,sediment trap,57.85,17.69,809,1000,13.09,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13281,sediment trap,57.85,17.69,809,1000,39.1,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13282,sediment trap,57.85,17.69,809,1000,60.39,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13283,sediment trap,57.85,17.69,809,1000,36.8,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13284,sediment trap,57.85,17.69,809,1000,81.21,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13285,sediment trap,57.85,17.69,809,1000,6.59,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13286,sediment trap,57.85,17.69,809,1000,4.45,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13287,sediment trap,57.85,17.69,809,1000,3.48,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13288,sediment trap,57.852,17.69,809,1000,6.64,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13289,sediment trap,57.852,17.69,809,1000,8.21,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13290,sediment trap,57.852,17.69,809,1000,6.75,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13291,sediment trap,57.852,17.69,809,1000,6.93,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13292,sediment trap,57.852,17.69,809,1000,8.4,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13293,sediment trap,57.852,17.69,809,1000,9.8,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13294,sediment trap,57.852,17.69,809,1000,9.37,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13295,sediment trap,57.852,17.69,809,1000,9.38,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13296,sediment trap,57.852,17.69,809,1000,10.88,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13297,sediment trap,57.85,17.69,808,1000,9.39,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13298,sediment trap,57.85,17.69,808,1000,8.78,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13299,sediment trap,57.85,17.69,808,1000,17.79,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13300,sediment trap,57.85,17.69,808,1000,5.7,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13301,sediment trap,57.85,17.69,808,1000,2.38,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13302,sediment trap,57.85,17.69,809,1000,9.58,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13303,sediment trap,57.85,17.69,809,1000,18.84,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13304,sediment trap,57.85,17.69,809,1000,16.89,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13305,sediment trap,57.85,17.69,809,1000,3.48,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13306,sediment trap,57.85,17.69,808,1000,9.89,40.31113806263186,NA,5.101104904483556,13.161708753115587,10.32788086339617,4.7438913880591365,67.72784493177282,32.57741006341416,26.68479409680721,3.3053627946153825
13389,sediment trap,58.802,17.4,828,1000,9.28,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13390,sediment trap,58.802,17.4,828,1000,10.18,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13391,sediment trap,58.802,17.4,828,1000,10.5,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13392,sediment trap,58.802,17.4,828,1000,9.45,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13393,sediment trap,58.802,17.4,828,1000,10.12,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13394,sediment trap,58.802,17.4,828,1000,10.67,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13395,sediment trap,58.802,17.4,828,1000,9.97,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13396,sediment trap,58.802,17.4,828,1000,11,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13397,sediment trap,58.802,17.4,828,1000,11.07,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13398,sediment trap,58.8,17.4,828,1000,28.68,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13399,sediment trap,58.8,17.4,828,1000,15.2,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13400,sediment trap,58.8,17.4,828,1000,6.26,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
13401,sediment trap,58.8,17.4,828,1000,12.86,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
