id,method,lon,lat,depth,target_depth,poc_flux_obs,ccsm_whoi,cesm_ethz,cnrm_esm2,dunne_2007,ec_earth3,ecco_darwin,fesom_recom_lr,henson_2012,laws_2000,laws_2011,laws_20xx,mom6_prenceton,mpiom_hammoc,mri_esm2_0,nor_esm_oc1.2,nowicki_2022,orca1_lim3_pisces,planktom12,schlitzer_2000,siegel_2014,simple_trim,wang_2023
22848,Thorium,-12.6603,-51.1963,120,100,132.11,49.45687829768484,89.71046210720793,35.50074347968991,73.474639892578125,23.499251603828753,54.623020265136915,92.25325262546367,43.99006652832031,129.41648864746094,11.331498146057129,151.11947631835938,44.2759526598156,41.41962231430571,43.60485493673036,55.31521372911136,42.583963610191276,66.09100433195823,38.32244810071744,102.35875604252224,7.091281855929608,44.12130478619877,93.8370900942484
22849,Thorium,-12.1645,-51.0152,120,100,180.15,49.45687829768484,89.71046210720793,35.50074347968991,73.474639892578125,23.499251603828753,54.623020265136915,92.25325262546367,43.99006652832031,129.41648864746094,11.331498146057129,151.11947631835938,44.2759526598156,41.41962231430571,43.60485493673036,55.31521372911136,42.583963610191276,66.09100433195823,38.32244810071744,102.35875604252224,7.091281855929608,44.12130478619877,93.8370900942484
22990,sediment trap,150,77.5,120,100,0.19,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22991,sediment trap,150,77.5,120,100,0.48,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22992,sediment trap,150,77.5,120,100,0.14,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22993,sediment trap,150,77.5,120,100,0.53,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22994,sediment trap,150,77.5,120,100,0.27,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22995,sediment trap,150,77.5,120,100,0.83,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22996,sediment trap,150,77.5,120,100,2.81,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22997,sediment trap,150,77.5,120,100,2.66,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22998,sediment trap,150,77.5,120,100,2.07,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
22999,sediment trap,150,77.5,120,100,1.67,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23000,sediment trap,150,77.5,120,100,3.62,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23001,sediment trap,150,77.5,120,100,4.74,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23002,sediment trap,150,77.5,120,100,5.99,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23003,sediment trap,150,77.5,120,100,2.35,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23004,sediment trap,150,77.5,120,100,1.1,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23005,sediment trap,150,77.5,120,100,2.3,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23006,sediment trap,150,77.5,120,100,2.07,NA,NA,0,NA,NA,24.54145053404682,28.288006593638855,NA,NA,NA,NA,NA,5.622665238634672,0,0,31.96633951481017,0,NA,20.569842454099557,NA,32.49434115313318,26.10574711426536
23024,Thorium,-170,-64.2,100,100,72.066,24.7465033243777,74.58734624988166,26.805576802631087,26.863426208496094,12.69932061328119,19.161779514197704,54.30974563793205,16.377405166625977,45.490501403808594,2.792235851287842,50.9848518371582,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
23025,Thorium,-170,-64.7,100,100,180.165,24.7465033243777,74.58734624988166,26.805576802631087,20.57703971862793,12.69932061328119,19.161779514197704,54.30974563793205,13.956459999084473,38.2635383605957,2.204061985015869,42.44845962524414,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
23026,Thorium,-170,-64.7,100,100,180,24.7465033243777,74.58734624988166,26.805576802631087,20.57703971862793,12.69932061328119,19.161779514197704,54.30974563793205,13.956459999084473,38.2635383605957,2.204061985015869,42.44845962524414,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
23027,Thorium,-170,-64.8,100,100,372.341,24.7465033243777,74.58734624988166,26.805576802631087,20.57703971862793,12.69932061328119,19.161779514197704,54.30974563793205,13.956459999084473,38.2635383605957,2.204061985015869,42.44845962524414,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
23028,Thorium,-169.186,-64.153,100,100,77.89,24.7465033243777,74.58734624988166,26.805576802631087,26.863426208496094,12.69932061328119,19.161779514197704,54.30974563793205,16.377405166625977,45.490501403808594,2.792235851287842,50.9848518371582,34.835726841320636,32.26855208920178,26.75000762801178,31.815371632183666,34.21437440156356,59.9080948036899,35.578640632570895,57.10496843717916,12.62983268998648,39.937779461851626,55.111882768577004
